question,reference_answer,generated_answer,bleu1,rougeL
What is the function of transthyretin in cerebrospinal fluid?,"Transthyretin (TTR) is a protein synthesized in the choroid plexus, which forms the blood-cerebrospinal fluid barrier.  TTR is the physiological carrier of thyroxine (T4) and retinol from the blood into the cerebrospinal fluid and their distribution in the brain. The transport of T4 is important for normal development of the brain.","Yes, brainBrain--esicles ( APPosomes ( areed by the brainracellular matrixieu of the neurons, are APP APP molecules",0.0467805959719643,0.08823529411764705
How many tissue kallikrein genes are present in the human genome?,"Tissue kallikreins (KLKs) are a group of closely related serine proteinases that are represented by multigene families in the human genome. The human tissue kallikrein gene family consists of 15 genes, denoted KLK1–KLK15, tandemly arranged on chromosomal locus 19q13.4.","Yes, brainBrain brain-esicles ( APPosomes ( whiched by the brainracellular matrixieu of the neurons, are APP APP molecules",0.10027667890106651,0.10344827586206896
What is the function of the Spt6 gene in yeast?,"Spt6 is a highly conserved histone chaperone that interacts directly with both RNA polymerase II and histones to regulate gene expression. Spt6 is a highly conserved factor required for normal transcription and chromatin structure. Binding of elongation factor Spt6 to Iws1 provides an effective means for coupling eukaryotic mRNA synthesis, chromatin remodelling and mRNA export. Spt6 Is Essential for rRNA Synthesis by RNA Polymerase I. Spt6 (suppressor of Ty6) has many roles in transcription initiation and elongation by RNA polymerase (Pol) II. We identify the histone H3-H4 chaperone Spt6 as the factor that mediates nucleosome reassembly onto the PHO5, PHO8, ADH2, ADY2, and SUC2 promoters during transcriptional repression.","Thept6 is a member conserved,one Haperone that is with with the the andase II and RNAone 1 regulate the expression.pt6 is a highly conserved hist that for the cell of expressionatin regulation. of theated to IIpt6 to the-1 is a important mechanism of the theukaryotic DNA to to andatin remodeling, chrom degradation.pt6 is a for thehe synthesishesis and the polymermerase II (pt6 isSressor of theros) is been functions in the and and chromation of the polymerase IIHP and and show the Sone ch3-dependent3-aperone (pt6 ( a most responsible regulatesates theotideynthesis-assembly and the hist31- whichO5, andH1, andH2, AD ADpt1.. the. remod.",0.3268825384341874,0.23255813953488372
Is collagen the most abundant human protein?,"Yes, collagen is the most abundant protein family in mammals.","Spt6 is a transcription conserved,one Hondone of is with with the the andase II and RNAone 1 form the expression.pt6 is a member conserved hist in for the cell of expressionatin regulation. of Sated to IIpt6 to the-1 is a important and of the theukaryotic DNA to to andatin remodeling, chrom degradation.pt6 is a for thehe synthesishesis and the polymermerase II (pt6 isSressor of theros) is been functions in theal and chromation of the polymerase IIHP and and have the Sone ch3-H3-aperone (pt6 ( a most responsible regulatesates theotideome-assembly and the hist31- andO5, andH1, andH2, and ADpt1.. the. remod.",0.05357142857142857,0.05217391304347825
What is the function of osteolectin?,"C-type lectin domain family 11 member A (Clec11a), also known as stem cell growth factor (SCGF), C-type lectin superfamily member 3 (CLECSF3), or osteolectin was initially identified as a growth factor for hematopoietic progenitor cells.","Yes, collagen is the most abundant human in in the.",0.010654643534451263,0.0
Do RNA:DNA hybrids preferentially form in high or low GC regions?,"Transcription through a GC-rich region favors R-loop formation, with the nascent (G-rich) RNA forming a stable RNA:DNA hybrid with the template DNA strand.","Yes, collagen is the most abundant human in in the.",0.0808403582118829,0.10810810810810811
Is signal transducer and activator of transcription-3 (STAT3) critical for tumor angiogenesis progression?,"(STAT3) is a latent cytoplasmic transcription factor, originally discovered as a transducer of signal from cell surface receptors to the nucleus. It is activated by tyrosine phosphorylation at position 705 leading to its dimerization, nuclear translocation, DNA binding, and activation of gene transcription. Under normal physiological conditions, STAT3 activation is tightly regulated. However, compelling evidence suggests that STAT3 is constitutively activated in many cancers and plays a pivotal role in tumor growth and metastasis. It regulates cellular proliferation, invasion, migration, and angiogenesis that are critical for cancer metastasis","Yes13) is a signal transcriptiontoplasmic transcription factor that which expressed in a transcriptionducer and transcription trans the lines to, the transcription of is a by therosine kinorylation of the 3 of, to the activationeric activation. which localizationocation, and replication, and transcription at the expression. the conditions conditions, transcription3 is is associated regulated by, in evidence suggests that it3 activation autiveively involved in tumor cell, is a critical role in the ang. progressionasis. is tumor proliferation and and, and, and apoptiogenesis. are essential for tumor survivalasis.",0.5144635439352899,0.3121387283236994
What is Chrysophanol?,"Chrysophanol is an anthraquinone compound, which exhibits anticancer effects on certain types of cancer cells","Yes13) is a signal transcriptiontoplasmic transcription factor that which encoded in a transcriptionducer and transcription trans the- to, the transcription of is a by therosine kinorylation of the 3 of, to the activationeric activation. and localizationocation, and replication, and transcription. the-. the circumstances conditions, the3 is is a regulated by, in evidence suggests that STAT3 activation autiveively involved at tumor cell, may a role role in the ang. progressionasis. is the proliferation and tumor, and, and apoptiogenesis. are essential for tumor survivalasis.",0.0404040404040404,0.06185567010309278
From which cell type is leptin secreted?,"leptin is mainly produced and secreted by adipocytes, but other tissues and gastric glands have also recently been shown to produce it in a dual (endocrine and exocrine) mode.",Chrysophanol is a alternativeoc-ol- that which is aancer activity in the cell of cell cells.,0.08639768814424363,0.08888888888888889
Name monoclonal antibody against SLAMF7.,"Elotuzumab is a humanized monoclonal antibody specific for signaling lymphocytic activation molecule-F7 (SLAMF7, also known as CS1, CD319, or CRACC) that enhances natural killer cell-mediated antibody-dependent cellular cytotoxicity of SLAMF7-expressing myeloma cells.",Chrysophanol is a oraloc-ol derivative that which is aancer activity in the cell of cancer cells.,0.10261737716823038,0.22641509433962262
Have yeast prions become important models for the study of the basic mechanisms underlying human amyloid diseases?,infectious proteins) were discovered by their outré genetic properties and have become important models for an array of human prion and amyloid diseases.,Yesious yeast such such identified in the promotersgrowth promoters modification in the been important models for the understanding of diseases amion diseases amyloid diseases.,0.28,0.2553191489361702
What symptoms characterize the Muenke syndrome?,"Muenke syndrome is an autosomal dominant disorder characterized by coronal suture craniosynostosis, hearing loss, developmental delay, carpal and tarsal fusions, and the presence of the Pro250Arg mutation in the FGFR3 gene.   Muenke syndrome is characterized by coronal craniosynostosis (bilateral more often than unilateral), hearing loss, developmental delay, and carpal and/or tarsal bone coalition. Tarsal coalition is a distinct feature of Muenke syndrome and has been reported since the initial description of the disorder in the 1990s.   ",Yesious yeast such such identified in the promotersgrowth promoters modification in the been important models for the understanding of diseases amions diseases amyloid diseases.,0.02574707415985038,0.1188118811881188
"What type of genome, (RNA or DNA, double stranded single stranded) is found in the the virus that causes blue tongue disease?",The Bluetongue virus (BTV) genome contains ten double-stranded RNA segments.,"Muenke syndrome is a autosomal recess disorder characterized by ane andcler,aniosomalapticosis, and loss, and delay, andpal tunnel motorinnus abnormalitiesibr, and a loss of a cte- gene. the ProFR gene gene.enke syndrome is characterized by theonal saniosynostosis,Cilateral fs than not cr and loss, and delay, and tpal tunnel tor tarsal f fractures.arsal f is a common disorder of Muenke syndrome. is been shown to the early diagnosis of the syndrome in the earlys.",0.01176470588235294,0.022988505747126436
Should Lubeluzole be used for treatment of ischemic stroke?,No. Lubeluzole failed to consistently show an efficacy in the treatment of acute stroke and should not be used.,"Muenke syndrome is characterized autosomal recess disorder characterized by anea andcler-aniopathyomalapticosis, and loss, and delay, andpal tunnel motorinnus abnormalitiesibr, and facial loss of a cerete-.. the ProFR gene gene.enke syndrome is characterized by theonal craniosynostosis,Cilateral fs than not more and loss, and delay, and motorpal tunnel tor tarsal f fractures.arsal f is a group group of theenke syndrome, is been shown to the early diagnosis of the syndrome in the earlys.",0.08536585365853658,0.06382978723404255
The protein NONO forms heterodimers. With which proteins?,"The protein NONO forms heterodimers with PSPC1, SFPQ.",Non protein NONO forms heterodimers. the11 and PSPPSC1,0.49713295378576094,0.5
How rare are CTCs (circulating tumour cells) in the plasma of patients?,"Circulating tumour cells (CTCs) are significantly rare entity in the blood of patients with non-small cell lung cancer (NSCLC) patients as well as in other types of cancer. Small-cell lung cancer cells are typically quiescent, whereas CTCs can be up-regulated in response to radiation or chemical agents and may contribute to tumorigenesis as an endogenous red cell marker.",Non protein NONO forms heterodimers. the11 and PSPPS21,0.0004410732400929343,0.05797101449275363
Which factors are considered in the ABCD2 score?,"Age, Blood pressure, Clinical features, Duration of symptoms and Diabetes are included in the ABCD2 score, which is used to identify patients having a transient ischemic attack who are at high risk for imminent stroke.","Circulating tumour cells (Cs) are the more in in the plasma. patients with cancer-small cell lung cancer.NSCLC).. they as in the non of cancer. cellcell lung cancer ( ( also foundiescent, but largeTCs are be found toregulated in the to chemotherapy therapy chemotherapy stimuli. are be to the growthesis. well alternative mechanism blood cell.",0.140625,0.1348314606741573
What is the mechanism of action of Lanifibranor?,Lanifibranor is peroxisome proliferator-activated receptor (PPAR) agonist.,"Circulating tumour cells (Cs) are rare rare in in the plasma of patients with cancer-small cell lung cancer.NSCLC).. well as in the non of cancer.-cell lung cancer ( ( also foundiescent, but largeTCs are be found toregulated in the to treatment therapy chemotherapy therapy. are be to the growthesis. well alternative cancer blood cell.",0.04838709677419353,0.0
What causes Katayama Fever?,"Katayama fever is an acute clinical condition characterised by high fever, dry cough and general malaise occurring during early Schistosoma spp. infection.","Katayama Fever is a infectious, disease causedised by a fever, high cough, cough coughalaise. in the childhoodizophrenmasom.pp..",0.31728192467979044,0.3
Which tool is used for the identification of recurrent variants in noncoding regions?,"LARVA is an integrative framework for large-scale analysis of recurrent variants in noncoding annotations. It integrates variants with a comprehensive set of noncoding functional elements, modeling the mutation counts of the elements with a β-binomial distribution to handle overdispersion. LARVA, moreover, uses regional genomic features such as replication timing to better estimate local mutation rates and mutational hotspots. Furthermore, LARVA highlights several novel highly mutated regulatory sites that could potentially be noncoding drivers.","Katayama Fever is a infectious, and causedised by a fever, high cough, cough coughalaise. in the childhoodizophrenmasom.pp..",0.031108457787669457,0.06521739130434784
Which diseases are associated with Alu element insertion?,"Diseases associated with Alu element insertion are the following: myotonic dystrophy type 2, Friedreich ataxia, spinocerebellar ataxia type 10, autosomal dominant optic atrophy, Menkes disease, hyper-IgM with immunodeficiency syndrome (HIGM), and anterior pituitary aplasia.","RysN is a openrative tool for the-scale, of recurrent variants in noncoding regions. is a from the variety set of noncoding annotations data, such the interaction sequence, non non, a single-termin--. identify the-posedute ofVA is a, is a- regions to as the,, identify understand the variants rates and theational featurespots., LARVA is the non non conserv non elements in are be be usedcoding regions of",0.13157894736842102,0.038834951456310676
How are GRBs (Genomic Regulatory Blocks) defined?,"Genomic regulatory blocks (GRBs) are chromosomal regions spanned by highly conserved non-coding elements (HCNEs), most of which serve as regulatory inputs of one target gene in the region. The target genes are most often transcription factors involved in embryonic development and differentiation. GRBs often contain extensive gene deserts, as well as additional 'bystander' genes intertwined with HCNEs but whose expression and function are unrelated to those of the target gene.","RysN is a automatedrative tool for the-scale, of recurrent variants in noncoding regions. is a from the variety set of methodscoding annotations data, such the interaction sequence, non non, a single-termin--. identify the-posedute ofVA is a, is a- analysis to as the,, identify understand the variants rates and theational featurespots., LARVA is the non non conserv variants elements in are be be usedcoding regions of",0.21221580474051888,0.11510791366906475
What is ORMD-0801?,"ORMD-0801 is an oral insulin capsule. Treatment with ORMD-0801 was associated with a significant 24.4% reduction in the frequencies of glucose readings >200 mg/dL (60.1 +- 7.9% pretreatment vs. 45.4 +- 4.9% during ORMD-0801 treatment; p = 0.023) and a significant mean 16.6% decrease in glucose area under the curve (AUC) (66055 +- 5547 mg/dL/24 hours vs. 55060 +- 3068 mg/dL/24 hours, p = 0.023), with a greater decrease during the early evening hours. When used in conjunction with subcutaneous insulin injections, ORMD-0801 was well tolerated and effectively reduced glycemia throughout the day.","ORMD-0801 is a oral,- that with ORMD-0801 is approved with a reduced reduction%5% reduction in the incidence of the and and 0 mg/day.m.4 mg 0mg.4 mg forreatment). placebo.0 mg-7.0 mg pret theMD-0801 treatment with the53 0.01 mg and a significant reduction reduction.4% reduction in the reading. treatment control of0 =). and0 mg).-7. +/dL).day.).. 0 mg mg-7. mg/dL).day.). respectively = 0.01) and a significant reduction in the second phase.. OR in combination with thecutaneous administration,, ORMD-0801 was associated tolerated and was used thecemicmia. the day.",0.4247787610619469,0.38834951456310685
Which drug can be reversed with idarucizumab?,Idarucizumab is an antibody fragment that specifically reverses dabigatran mediated anticoagulation.,"ORMD-0801 is a oral,- containing with ORMD-0801 is achieved with improved reduced reduction-5% reduction in the incidence of the- and 0 mg/kg.N.4% 0100.4%) forreatment). placebo.0 mg-7.0 mg pret theMD-0801 administration with the53 0.01; a 5 reduction reduction.4% reduction in the reading. treatment control of0 =). and0 mg).-7. +/dL).T.).. 0 mg mg-7. mg/dL).24.). respectively = 0.01) and a significant reduction in the second phase.. OR in combination with thecutaneous administration,, ORMD-0801 was shown tolerated in was tolerated thecemicmia. the night.",0.018181818181818177,0.018518518518518517
Does International Citicoline Trial on acUte Stroke trial supports efficacy of citicoline for stroke treatment?,No. The International Citicoline Trial on acUte Stroke (ICTUS) found that citocoline is not efficacious in the treatment of moderate-to-severe acute ischaemic stroke.,Idarucizumab is a oral that that is targetses theolininin byigagul of,0.06368358520661273,0.16666666666666666
Which signaling pathway does LY294002 inhibit?,"LY294002, can block the PI3K/AKT signaling pathway.",Idarucizumab is a oral that that is targetses the-antin in byigagul of,0.0,0.09523809523809525
List off label uses for Rituximab.,"Off label uses for rituximab are for poly- and dermatomyositis, multiple sclerosis, immune thrombocytopenia, systemic lupus erythematosus (SLE), lupus nephritis (LN), and other immune diseases.","R label uses for Rituximab include: thecy and polyologicalositis. and sclerosis, and systemrombocytopenia, and sclerosisupus, thematosus,SLE), andupus phritis,Lup), and ps autoimmune-.",0.42857142857142855,0.3333333333333333
Is there any role of interleukin-11 in cardiovascular fibrosis?,"Yes. Interleukin 11 (IL11) upregulation is the dominant transcriptional response to TGFB1 exposure and required for its profibrotic effect. IL11 and its receptor (IL11RA) are expressed specifically in fibroblasts where they drive non-canonical, ERK-dependent autocrine signalling that is required for fibrogenic protein synthesis. In mice, fibroblast-specific Il11 transgene expression or Il11 injection causes heart and kidney fibrosis and organ failure whereas genetic deletion of Il11ra1 is protective against disease. Thus, inhibition of IL11 prevents fibroblast activation across organs and species in response to a range of important pro-fibrotic stimuli.","R label uses for Rituximab include: thecym polyomyositol. and sclerosis, and systemrombocytopenia, and sclerosisysus, thematosus,SLE), andupus phritis,Lup), and my autoimmune-.",0.0491911224328137,0.08695652173913045
What is Quadracel?,"Quadracel (diphtheria and tetanus toxoids and acellular pertussis adsorbed and inactivated poliovirus vaccine, Sanofi Pasteur Inc.) is a new vaccination developed to condense the last dose of both DTaP and IPV so they do not have to be given separately, thus reducing the total number of vaccinations required. In a randomized, controlled, phase 3, pivotal trial, Quadracel proved to be as efficacious and safe as Daptacel (diphtheria and tetanus toxoids and acellular pertussis vaccine adsorbed, Sanofi Pasteur Inc.) and IPOL (poliovirus vaccine inactivated, Sanofi Pasteur Inc.), given separately, to children between the ages of 4 and 6 years.","Yes, Interleukin- isI11) isreg is associated main factor factor factor to theNFβ in and. is for the activationusionularic function.11 is IL kin,IL11)) are involved in in therosisblastasts and IL are the-cical transcription nonF-dependent,olog processes. is associated for therosisesis function synthesis. IL addition IL ILrobl growthassociated inter11RAmemene ( is IL11RA is a failure lung failurerosis. is failure. IL variants of IL11RA is causes required of cardiovascular progression, IL of IL11α therobl- and the and is. the to T T of diseases factorsinflammatoryinflammatoryibrotic factors.",0.21229783180875034,0.11956521739130434
What do the trispecific HIV antibodies target?,"Trispecific HIV antibodies (Abs) allow a single molecule to interact with three independent HIV-1 envelope determinants: the CD4 binding site, the membrane-proximal external region (MPER), and the V1V2 glycan site.","Yes, Interleukin- isI11) isreg is associated main factor factor factor to theNF-... is for the inductionusionularection effect.11 is IL kin,IL11)) are involved in in therosisblastasts and IL are the-cical transcription non--dependent,olog responses. is associated for theroesis function synthesis. fib IL ILrobl growthassociated inter11RAmemene ( is IL11RA is a failure lung failurerosis. is failure. IL variants of IL11RA is and required of the progression, IL of IL11α therobl- and the and is. the to T T of T factorsinflammatoryinflammatoryibrotic factors,",0.12371134020618557,0.08695652173913043
Does BNN27 promote memory loss?,No. The novel dehydroepiandrosterone (DHEA) derivative BNN27 counteracts delay-dependent and scopolamine-induced recognition memory deficits in rats.,Yes. B B Brogen-roteRNAhydone BBNN)) B BNN27 isacts the inof memory selectivereamine-induced memory of loss. the.,0.23809523809523808,0.16666666666666666
What is the function of the H19 (ICR) locus in the human genome?,"We found that localized DNA demethylation at the H19 imprinting control region (ICR) induced by 5-AzaCdR, reduced IGF2, increased H19 expression, increased CTCF and cohesin recruitment and changed histone modifications.",Yes. B B Brogenlysrote-sterone (BNN)) receptor BNN27 isacts the inof memory selectivereamine-induced memory of loss. the.,0.09622060754546369,0.08163265306122448
Which class of genomic elements was assessed as part of the FANTOM6 project?,"Long noncoding RNAs (lncRNAs) constitute the majority of transcripts in the mammalian genomes, and yet, their functions remain largely unknown. As part of the FANTOM6 project, the expression of 285 lncRNAs was systematically knocked down in human dermal fibroblasts. Cellular growth, morphological changes, and transcriptomic responses were quantified using Capped Analysis of Gene Expression (CAGE).","The show that the H methylethylation of the H19 loced site loc (HR) is a the-HT--111 is the- expression and IGF19 expression, and IGFd2, increased-in-. increased theone expression.",0.14089738778024286,0.18604651162790697
Describe the INSPEcT R package,"INSPEcT is a computational tool to infer mRNA synthesis, processing and degradation dynamics from RNA- and 4sU-seq time course experiments.","The have that the H methylethylation of the H19 locs site loc (HR) is a the-HT--111 is the- expression and IGF19 activity, and HAG2, increased-in levels, increased theone H.",0.16216216216216217,0.1509433962264151
Is Propofol used for short-term sedation?,Yes.  Propofol is the most frequently used sedating agent for patients with expected duration of ICU admission less than 24 hours. There are numerous studies of its efficacy and comparisons with other sedatives.,"Yes, Prop Propofol is used first effective used sedative drug in short with short short of sedU.. than 2 hours. is no studies that the use in safety with other sedation.",0.38873315001319253,0.34375
Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,"DEAH-Box helicase 36 (DHX36), a member of the large DExD/H box helicase family, enzymatically unwinds both G4 DNA and G4 RNA. RNA helicases of the DEAH/RHA family form a large and conserved class of enzymes that remodel RNA protein complexes (RNPs) by translocating along the RNA","Yes, Prop Propofol is used first effective used sedative agent in short with acute short of sedU.. than 2 hours. is several studies evaluating Prop use in safety with other sedation.",0.05125093141861452,0.025
How many copies of TP53 does the elephant genome contain?,"  Here, we show that the elephant genome encodes 20 copies of the tumor suppressor gene TP53 and that the increase in TP53 copy number occurred coincident with the evolution of large body sizes, the evolution of extreme sensitivity to genotoxic stress, and a hyperactive TP53 signaling pathway in the elephant (Proboscidean) lineage. While humans have 1 copy (2 alleles) of TP53, African elephants have at least 20 copies (40 alleles), including 19 retrogenes (38 alleles) with evidence of transcriptional activity measured by reverse transcription polymerase chain reaction.","TheAH helicDH-ase DH (DHX36) a member of the DH DH---D3 familyase family, isymatic regulatesinds the the- and and G4 DNA. polymerase are DH DHAH-DHX helic are a complex complex complexed complex of G that areel G. complexes.RNAAs) and interactingocating RNA the G-",0.10378822540703568,0.10526315789473684
Are selenium supplements recommended for prostate cancer prevention?,No. The SELECT study failed to show any significant risk reduction for prostate cancers ascribable to selenium and vitamin E supplementations.,"DAH helicDH-ase DH (DHX36) a member of the DH DH---D3 familyase family, isymatically regulatesinds the the- and and G4 DNA, polymerase are DH DHAH-DHX helic are a complex complex complexed complex of G that areel G and complexes.RNAAs) and interactingocating RNA the G-",0.02,0.0588235294117647
Which disease can be categorized using the Koos grading system?,Koos grading system is used for vestibular schwannoma.,Koos is system is used for theigular cancerolagosis.,0.6666666666666666,0.625
Which company originally developed the drug Afrezza?,"The inhaled insulin Technosphere, also known as Afrezza is produced by the MannKind Corporation.","Koos grading system is used for theibular Gauolagosis,",0.10209462756353925,0.09090909090909091
How many nucleotides long is the HOTAIR CNE?,The HOTAIR CNE is a 32-nucleotide long conserved noncoding element,"Af companyaled drug-ol ( a known as Afrezza, a by the companyheim Pharmaceutical.",0.06666666666666667,0.08333333333333334
What is Mendelian randomization?,"Instrumental variable analysis is an approach for obtaining causal inferences on the effect of an exposure (risk factor) on an outcome from observational data. It has gained in popularity over the past decade with the use of genetic variants as instrumental variables, known as Mendelian randomization.","Af companyaled drug Afolog ( a known as Afrezza, a by the companyheim Pharmaceutical.",0.0420738339451289,0.06779661016949153
Which biological drugs are EMA approved for pediatric psoriasis?,"Currently there are three European Medicines Agency (EMA)-approved biological treatment options for pediatric psoriasis: etanercept, ustekinumab, and adalimumab.","E, are three biological Medicines Agency (EMA)approved drugs drugs for for pediatric psoriasis: Eiopinein, etvacinibab, and eenimumab.",0.64,0.5405405405405405
Describe applications of the CHALICE rule?,"The children's head injury algorithm for the prediction of important clinical events (CHALICE) is one of the strongest clinical prediction rules for the management of children with head injuries. It can be used to predict death, need for neurosurgical intervention or CT abnormality in children with head trauma.","E, are three biological Medicines Agency (EMA)approved drugs drugs agents for pediatric psoriasis: Eiopinein, etvacin,ab, and eenimumab.",0.06812582243915598,0.02941176470588235
Is apremilast effective for psoriasis?,"Yes, apremilast is effective for treatment of psoriasis.","The CH's CH- rule ( the CH of the developmental outcomes isCALICE) is a of the most and applications algorithms in the treatment of pediatric's pediatric injury. is be used to predict the in and for treatmentdegurgical interventions, for scansality. children with head injuries.",0.11764705882352941,0.11320754716981134
What type of enzyme is peroxiredoxin 2 (PRDX2)?,"Peroxiredoxin 2 (PRDX2) is an antioxidant enzyme that uses cysteine residues to decompose peroxides. 
Peroxiredoxin-2 (PRDX2), an enzyme reducing hydrogen peroxide and lipid peroxides 
Peroxiredoxin 2 (Prx2) is a thiol-dependent peroxidase.","The CH's CH- rule, the CH of the cardiac outcomes inCALICE) is a of the most and applications methods for the treatment of the's congen injury. is be used to predict the and and for treatmentdegurgical interventions, for scansality. children with head injuries.",0.17647058823529413,0.07692307692307691
Does armodafinil improve fatigue of glioma patients?,"No. Eight week course of armodafinil did not improve fatigue or quality of life in glioma patients undergoing radiotherapy. However, this conclusion is based on one identified clinical trial.","No, Arm-- of armodafinil did not improve fatigue of gl of life in glioma patients. treatmentotherapy., arm was was based on a study case trial.",0.5429024508215757,0.5555555555555556
Which genes are associated with Ehlers-Danlos syndrome type I/II?,"It is currently estimated that approximately 50% of patients with a clinical diagnosis of classic Ehlers-Danlos syndrome harbor mutations in the COL5A1 and the COL5A2 gene, encoding the α1 and the α2-chain of type V collagen, respectively","No, Arm-- of armodafinil did not improve fatigue of gl of life in glioma patients. treatmentotherapy., arm was was based on the study study trial,",0.19107501615301048,0.125
Are the major royal jelly proteins similar to the yellow proteins?,"Yes,
Major royal jelly proteins (named MRJP1-5) of honeybee (Apis mellifera), yellow proteins of Drosophila, together with putative proteins found in several bacteria, form a protein family termed the MRJP/yellow family.",The is a unknown that the 50% of the with Eh rare diagnosis of Eh Ehlers-Danlos syndrome type a in the genes1 gene1 gene COL C5A1 genes. which the C-- α α2 genesα of the I genes. are.,0.1627906976744186,0.11267605633802817
Is Nanog repressed in pluripotent stem cells?,"The homeobox gene Nanog is a key intrinsic determinant of self renewal in embryonic stem (ES) cells, and its repression leads ES cells to selectively differentiate into primitive endoderm.",The is a unknown that the 50% of the with Eh rare diagnosis of Eh Ehlers-Danlos syndrome type a in the genes1 gene1 gene COL C5A1 genes. which the genes- and α α2 genesα of the I genes. are.,0.186046511627907,0.17647058823529413
Was golimumab tested for diabetes?,"Yes, among children and young adults with newly diagnosed overt type 1 diabetes, golimumab resulted in better endogenous insulin production and less exogenous insulin use than placebo.","No, gol the gol adolescents adults gol diabetes diagnosed diabetes diabetic 2 diabetes gol golimumab was in a prog insulin sensitivity and improved insulinons insulin resistance. placebo.",0.3666666666666667,0.3333333333333333
What is a coligo?,Coligos are circularized oligodeoxynucleotides,"No, gol the with adolescents adults gol diabetes diagnosed diabetes diabetic 2 diabetes gol golimumab was in a glucose insulin resistance and insulin insulinons insulin resistance. placebo.",0.0,0.0
List components of the CRSP/Med complex.,"Mediator of RNA polymerase II transcription subunit 7
Mediator of RNA polymerase II transcription subunit 14
Mediator of RNA polymerase II transcription subunit 17
Mediator of RNA polymerase II transcription subunit 23
Mediator of RNA polymerase II transcription subunit 24
Mediator of RNA polymerase II transcription subunit 26
Mediator of RNA polymerase II transcription subunit 27","Aigoos are a,,ongradiducleosides that",0.0,0.0
Can mitochondria pass through membrane nanotubes?,"Yes,
Membrane nanotubes (MNTs) act as ""highways"" between cells to facilitate the transfer of multiple signals and play an important role in many diseases. Our previous work reported on the transfer of mitochondria via MNTs between cardiomyocytes (CMs) and cardiac myofibroblasts (MFs).","Aigoosia a,,ongradiducleosides that",1.354574729817078e-05,0.0
What is the Lupus Severity Index (LSI)?,It is a simple systemic lupus erythematosus (SLE) severity index that requires knowledge of only American College of Rheumatology (ACR) criteria and subcriteria.,"The is a measure, lupus Sever thematosus indexLLE) index index. measures a of the one patients of Lupheumatology (USR) patients. istypeseria.",0.3571428571428572,0.2727272727272727
Treprostinil is an analogue for which prostaglandin?,Treprostinil is a prostaglandin I(2) (PGI(2)) analog.,"The is a measure, lupus Sever indexthematosus indexLLE) index index. measures a of the one patients of Lupheumatology (USR) patients. istypeseria for",0.21428571428571425,0.1290322580645161
When was galcanezumab approved by FDA?,Galcanezumab was approved by the FDA in September 2018.,Treprostinil is an humanaglandin analogue inhibitor1) analoguep))2) analogue.,0.07142857142857141,0.0
Which is the relation between coffee consumption and stroke risk?,The coffee paradox in stroke: Increased consumption linked with fewer strokes.,Treprostinil is an humanaglandin analogue inhibitor1) analogue2))2) analogue.,0.07142857142857141,0.0
What is gamma sterilization used for?,"Gamma sterilization of bone allografts is used as a gold standard method to provide safety against disease transmission. Also, gamma (g)-sterilization has been commonly employed for wide range of products as indicated by the pharmacopoeias.","Gamma sterilization is the marrowotsrafts is a for a method standard for for steril a and cancer.., gamma sterilgamigsoidization of been used used for the range of diseases, well by the useologicaloeia of",0.3868109892592847,0.34782608695652173
Do origins of replication close to yeast centromeres fire early or late?,Epigenetically-inherited centromere and neocentromere DNA replicates earliest in S-phase we discovered that each centromere is associated with a replication origin that is the first to fire on its respective chromosome.,"Gamma sterilization is the marrow overrafts is a for a method standard for for steril a and the.., gamma sterilgamigsoidization of been used used for the range of diseases, well by the useologicaloeia of",0.13513513513513517,0.0909090909090909
What is the first line treatment for sarcoidosis?,"Sarcoidosis is a systemic granulomatous disease that affects numerous organs, commonly manifesting at the lungs and skin. Corticosteroids remain the first line of treatment.","Yesitesis,richclited yeastromeedres yeastoplres are areicates early in yeast.cell yeast find that the ofromeere is a with a single-. is not same to be in the own host.",0.25806451612903225,0.11320754716981132
On what chromosome would the MKKS gene for McKusick-Kaufman(AKA Kaufman-McKusick) syndrome be found?,The MKKS gene is mapped to chromosome 20,"Yesitetic,transhibitedited yeastromeatres centoplres are areicates early in the.cell, find that the centromeere is a with a single- in is not same to be in a own host.",0.06451612903225806,0.16216216216216217
What is the function of the ISW1 and CHD1 remodellers in yeast chromatin?,eviction of h1,Theolution of the3K,0.3333333333333333,0.3333333333333333
Which disease do pathogenic NR2F1 variants cause?,Bosch-Boonstra-Schaaf optic atrophy syndrome (BBSOAS) is an autosomal-dominant disorder characterized by optic atrophy and intellectual disability caused by loss-of-function mutations in NR2F1.,Theolution of the3K,0.0,0.06666666666666667
Where is the protein slitrk1 localized?,Slitrk1 is enriched in postsynaptic fractions and is localized to excitatory synapses. ,"PathacterialchosisNos disease syndromeBternft- nervephy ( (BOS))) is a autosomal recesstransinant disease caused by a atrophy, a disability. by mutations ofof-function mutations in NR2F1.",0.10000000000000002,0.11428571428571427
Please list the syndromes that are part of Castleman's disease AKA TAFRO,"The syndromes that are part of Castleman's disease AKA TAFRO are:1) organomegaly, 2) anasarca, 3) myelofibrosis, 4) thrombocytopenia and 5) reticulin fibrosis.","PathacterialchosisNos disease syndromeBternft- nervephy ( (BOS))) is a autosomal recesstransinant disease caused by a atrophy, a disability. by mutations ofof-function mutations in NR2F1.",0.18710139700632356,0.0425531914893617
