question,reference_answer,generated_answer,bleu1,rougeL
From which cell type is leptin secreted?,"leptin is mainly produced and secreted by adipocytes, but other tissues and gastric glands have also recently been shown to produce it in a dual (endocrine and exocrine) mode.",Leptin is secret secret in secreted in theocytes. which also adip are cellsric cells are also been been identified to be leptin. the variety mannertransocrine) metabolicocrine) role. leptin,0.2727272727272727,0.21052631578947367
Name monoclonal antibody against SLAMF7.,"Elotuzumab is a humanized monoclonal antibody specific for signaling lymphocytic activation molecule-F7 (SLAMF7, also known as CS1, CD319, or CRACC) that enhances natural killer cell-mediated antibody-dependent cellular cytotoxicity of SLAMF7-expressing myeloma cells.","Sastamumab is a mon mon monoclonal antibody against to SL ofocytetic leukemia of SLassociated7.SLAMF7). which known as SF) CS4, CD CSIS). is the lymph cell survivalcell apopt responsemediated activation activationosoxicity. SLAMF7.mediateding proteinelod..",0.275,0.2571428571428572
Have yeast prions become important models for the study of the basic mechanisms underlying human amyloid diseases?,infectious proteins) were discovered by their outré genetic properties and have become important models for an array of human prion and amyloid diseases.,Yesious yeast such such identified in the promotersgrowth promoters modification in the been important models for the understanding of diseases amion diseases amyloid diseases.,0.28,0.2553191489361702
What symptoms characterize the Muenke syndrome?,"Muenke syndrome is an autosomal dominant disorder characterized by coronal suture craniosynostosis, hearing loss, developmental delay, carpal and tarsal fusions, and the presence of the Pro250Arg mutation in the FGFR3 gene.   Muenke syndrome is characterized by coronal craniosynostosis (bilateral more often than unilateral), hearing loss, developmental delay, and carpal and/or tarsal bone coalition. Tarsal coalition is a distinct feature of Muenke syndrome and has been reported since the initial description of the disorder in the 1990s.   ","Muenke syndrome is a autosomal recess disorder characterized by ane andcler,aniosomalapticosis, and loss, and delay, andpal tunnel motorinnus abnormalitiesibr, and a loss of a cte- gene. the ProFR gene gene.enke syndrome is characterized by theonal saniosynostosis,Cilateral fs than not cr and loss, and delay, and tpal tunnel tor tarsal f fractures.arsal f is a common disorder of Muenke syndrome. is been shown to the early diagnosis of the syndrome in the earlys.",0.5224092587713904,0.43137254901960786
"What type of genome, (RNA or DNA, double stranded single stranded) is found in the the virus that causes blue tongue disease?",The Bluetongue virus (BTV) genome contains ten double-stranded RNA segments.,The genomeetanuser virus (BLV) is is a double strandedstranded single ( (,0.2857142857142857,0.28571428571428564
Should Lubeluzole be used for treatment of ischemic stroke?,No. Lubeluzole failed to consistently show an efficacy in the treatment of acute stroke and should not be used.,"Yes, Lubeluzole is to improve improve efficacy improvement in patients treatment of is is. is be be used for",0.42857142857142855,0.42105263157894735
The protein NONO forms heterodimers. With which proteins?,"The protein NONO forms heterodimers with PSPC1, SFPQ.",Non protein NONO forms heterodimers. the11 and PSPPSC1,0.49713295378576094,0.5
How rare are CTCs (circulating tumour cells) in the plasma of patients?,"Circulating tumour cells (CTCs) are significantly rare entity in the blood of patients with non-small cell lung cancer (NSCLC) patients as well as in other types of cancer. Small-cell lung cancer cells are typically quiescent, whereas CTCs can be up-regulated in response to radiation or chemical agents and may contribute to tumorigenesis as an endogenous red cell marker.","Circulating tumour cells (Cs) are the more in in the plasma. patients with cancer-small cell lung cancer.NSCLC).. they as in the non of cancer. cellcell lung cancer ( ( also foundiescent, but largeTCs are be found toregulated in the to chemotherapy therapy chemotherapy stimuli. are be to the growthesis. well alternative mechanism blood cell.",0.47686546167449473,0.43478260869565216
Which factors are considered in the ABCD2 score?,"Age, Blood pressure, Clinical features, Duration of symptoms and Diabetes are included in the ABCD2 score, which is used to identify patients having a transient ischemic attack who are at high risk for imminent stroke.","The, sex Pressure, and Depression, and of Life, other are considered in the ABCD2 score. which is used to evaluate patients with a history orchemic or. are at risk risk for developing or.",0.55,0.5
What is the mechanism of action of Lanifibranor?,Lanifibranor is peroxisome proliferator-activated receptor (PPAR) agonist.,Lanifibranor is aoxisomal proliferator inhibitoractivated receptor (PDR)- inhibitorist.,0.5,0.5
What causes Katayama Fever?,"Katayama fever is an acute clinical condition characterised by high fever, dry cough and general malaise occurring during early Schistosoma spp. infection.","Katayama Fever is a infectious, disease causedised by a fever, high cough, cough coughalaise. in the childhoodizophrenmasom.pp..",0.31728192467979044,0.3
Which tool is used for the identification of recurrent variants in noncoding regions?,"LARVA is an integrative framework for large-scale analysis of recurrent variants in noncoding annotations. It integrates variants with a comprehensive set of noncoding functional elements, modeling the mutation counts of the elements with a β-binomial distribution to handle overdispersion. LARVA, moreover, uses regional genomic features such as replication timing to better estimate local mutation rates and mutational hotspots. Furthermore, LARVA highlights several novel highly mutated regulatory sites that could potentially be noncoding drivers.","RysN is a openrative tool for the-scale, of recurrent variants in noncoding regions. is a from the variety set of noncoding annotations data, such the interaction sequence, non non, a single-termin--. identify the-posedute ofVA is a, is a- regions to as the,, identify understand the variants rates and theational featurespots., LARVA is the non non conserv non elements in are be be usedcoding regions of",0.3819232489714435,0.29577464788732394
Which diseases are associated with Alu element insertion?,"Diseases associated with Alu element insertion are the following: myotonic dystrophy type 2, Friedreich ataxia, spinocerebellar ataxia type 10, autosomal dominant optic atrophy, Menkes disease, hyper-IgM with immunodeficiency syndrome (HIGM), and anterior pituitary aplasia.","Alisease associated with Alu element insertion include: following: elrophic dysstrophy, 1, myenich'saxia type myasticcephbellar spaxia type 3, andomal recess my neurphy, andiere syndrome, andplmlerit, aodeficiency,,IIP)), and my myuitary glandortasia.",0.43170320579024196,0.303030303030303
How are GRBs (Genomic Regulatory Blocks) defined?,"Genomic regulatory blocks (GRBs) are chromosomal regions spanned by highly conserved non-coding elements (HCNEs), most of which serve as regulatory inputs of one target gene in the region. The target genes are most often transcription factors involved in embryonic development and differentiation. GRBs often contain extensive gene deserts, as well as additional 'bystander' genes intertwined with HCNEs but whose expression and function are unrelated to those of the target gene.","Genomic regulatory blocks (GRBs) are aomal regulatory thatanned by a conserved genes-coding RN (NBss) which notably which are as regulatory blocks for the or gene. a genome of GR gene are expressed commonly expressedally, in the development, are.Bs are have a genomic-, which well as a regulatoryc-er' regions. with theNEs. are expression is expression are not to the of the target gene.",0.4735205275208945,0.38235294117647056
What is ORMD-0801?,"ORMD-0801 is an oral insulin capsule. Treatment with ORMD-0801 was associated with a significant 24.4% reduction in the frequencies of glucose readings >200 mg/dL (60.1 +- 7.9% pretreatment vs. 45.4 +- 4.9% during ORMD-0801 treatment; p = 0.023) and a significant mean 16.6% decrease in glucose area under the curve (AUC) (66055 +- 5547 mg/dL/24 hours vs. 55060 +- 3068 mg/dL/24 hours, p = 0.023), with a greater decrease during the early evening hours. When used in conjunction with subcutaneous insulin injections, ORMD-0801 was well tolerated and effectively reduced glycemia throughout the day.","ORMD-0801 is a oral,- that with ORMD-0801 is approved with a reduced reduction%5% reduction in the incidence of the and and 0 mg/day.m.4 mg 0mg.4 mg forreatment). placebo.0 mg-7.0 mg pret theMD-0801 treatment with the53 0.01 mg and a significant reduction reduction.4% reduction in the reading. treatment control of0 =). and0 mg).-7. +/dL).day.).. 0 mg mg-7. mg/dL).day.). respectively = 0.01) and a significant reduction in the second phase.. OR in combination with thecutaneous administration,, ORMD-0801 was associated tolerated and was used thecemicmia. the day.",0.4247787610619469,0.38834951456310685
Which drug can be reversed with idarucizumab?,Idarucizumab is an antibody fragment that specifically reverses dabigatran mediated anticoagulation.,Idarucizumab is a oral that that is targetses theolininin byigagul of,0.24902746807698065,0.2727272727272727
Does International Citicoline Trial on acUte Stroke trial supports efficacy of citicoline for stroke treatment?,No. The International Citicoline Trial on acUte Stroke (ICTUS) found that citocoline is not efficacious in the treatment of moderate-to-severe acute ischaemic stroke.,"No, International International Citicoline Trial on acUte Stroke trialICS) trial that citicoline was effective effectiveacious for stroke treatment of stroke toto-severe stroke strokecheemic stroke.",0.48148148148148145,0.48
Which signaling pathway does LY294002 inhibit?,"LY294002, can block the PI3K/AKT signaling pathway.",L294002 is a inhibit the signaling3K1PK signaling pathway.,0.4444444444444444,0.375
List off label uses for Rituximab.,"Off label uses for rituximab are for poly- and dermatomyositis, multiple sclerosis, immune thrombocytopenia, systemic lupus erythematosus (SLE), lupus nephritis (LN), and other immune diseases.","R label uses for Rituximab include: thecy and polyologicalositis. and sclerosis, and systemrombocytopenia, and sclerosisupus, thematosus,SLE), andupus phritis,Lup), and ps autoimmune-.",0.42857142857142855,0.3333333333333333
Is there any role of interleukin-11 in cardiovascular fibrosis?,"Yes. Interleukin 11 (IL11) upregulation is the dominant transcriptional response to TGFB1 exposure and required for its profibrotic effect. IL11 and its receptor (IL11RA) are expressed specifically in fibroblasts where they drive non-canonical, ERK-dependent autocrine signalling that is required for fibrogenic protein synthesis. In mice, fibroblast-specific Il11 transgene expression or Il11 injection causes heart and kidney fibrosis and organ failure whereas genetic deletion of Il11ra1 is protective against disease. Thus, inhibition of IL11 prevents fibroblast activation across organs and species in response to a range of important pro-fibrotic stimuli.","Yes, Interleukin- isI11) isreg is associated main factor factor factor to theNFβ in and. is for the activationusionularic function.11 is IL kin,IL11)) are involved in in therosisblastasts and IL are the-cical transcription nonF-dependent,olog processes. is associated for therosisesis function synthesis. IL addition IL ILrobl growthassociated inter11RAmemene ( is IL11RA is a failure lung failurerosis. is failure. IL variants of IL11RA is causes required of cardiovascular progression, IL of IL11α therobl- and the and is. the to T T of diseases factorsinflammatoryinflammatoryibrotic factors.",0.3661684480356834,0.23463687150837986
What is Quadracel?,"Quadracel (diphtheria and tetanus toxoids and acellular pertussis adsorbed and inactivated poliovirus vaccine, Sanofi Pasteur Inc.) is a new vaccination developed to condense the last dose of both DTaP and IPV so they do not have to be given separately, thus reducing the total number of vaccinations required. In a randomized, controlled, phase 3, pivotal trial, Quadracel proved to be as efficacious and safe as Daptacel (diphtheria and tetanus toxoids and acellular pertussis vaccine adsorbed, Sanofi Pasteur Inc.) and IPOL (poliovirus vaccine inactivated, Sanofi Pasteur Inc.), given separately, to children between the ages of 4 and 6 years.","Quadrracel isQactheria- ranus)opl) otherneular carcinurbis)orbption with treatedactivated)iovirus)) Quadofi-ur). is a novel antibody vaccine for treatense the immune- of the humanAPP and PDa in that can not interfere to be administered to. but reducing the risk dose of patients.. Quad addition clinical trial double trial and 2 trial placebo trial, Quadracel was to be effective effectiveacious as safe as theiphael.diphtheria tox tetanus toxoids) acellular pertussis)).orbed and butofi Pasteur Inc. and SanV.IPrel-irus)). the pol nonofi Pasteur Inc. and a to as the with the ages of 2 and 6 years. Quad",0.40477349309105365,0.35897435897435903
What do the trispecific HIV antibodies target?,"Trispecific HIV antibodies (Abs) allow a single molecule to interact with three independent HIV-1 envelope determinants: the CD4 binding site, the membrane-proximal external region (MPER), and the V1V2 glycan site.","Trribpecific HIV antibodies targetTolute are the rapid antibody to be with the other HIV-associated- proteinsants, the HIV1/ site and the CD bindingbindinglimal membrane binding,MR) and the membrane- binding1 bindingcop binding.",0.3671425753827571,0.34375
Does BNN27 promote memory loss?,No. The novel dehydroepiandrosterone (DHEA) derivative BNN27 counteracts delay-dependent and scopolamine-induced recognition memory deficits in rats.,Yes. B B Brogen-roteRNAhydone BBNN)) B BNN27 isacts the inof memory selectivereamine-induced memory of loss. the.,0.23809523809523808,0.16666666666666666
What is the function of the H19 (ICR) locus in the human genome?,"We found that localized DNA demethylation at the H19 imprinting control region (ICR) induced by 5-AzaCdR, reduced IGF2, increased H19 expression, increased CTCF and cohesin recruitment and changed histone modifications.","The show that the H methylethylation of the H19 loced site loc (HR) is a the-HT--111 is the- expression and IGF19 expression, and IGFd2, increased-in-. increased theone expression.",0.3333333333333333,0.1935483870967742
Which class of genomic elements was assessed as part of the FANTOM6 project?,"Long noncoding RNAs (lncRNAs) constitute the majority of transcripts in the mammalian genomes, and yet, their functions remain largely unknown. As part of the FANTOM6 project, the expression of 285 lncRNAs was systematically knocked down in human dermal fibroblasts. Cellular growth, morphological changes, and transcriptomic responses were quantified using Capped Analysis of Gene Expression (CAGE).","F--oding RNAs (LncRNAs) are the FANT of the in the FANT genome. and are they the expression are unclear unknown. a of the FANTOM6 project, the genome of the lncRNAs ( assessed assessed down, the genomesmal cellsrosisblastasts. elements factors geneogenesis changes, and genomicomic changes were assessedified using aNC RNA of the Expression (CAGE)",0.49230888758177,0.42592592592592593
Describe the INSPEcT R package,"INSPEcT is a computational tool to infer mRNA synthesis, processing and degradation dynamics from RNA- and 4sU-seq time course experiments.","INSPEcT R a R tool for package the expression and and, transcription from from a.seq RNA---seq data- data.",0.36363636363636365,0.3414634146341463
Is Propofol used for short-term sedation?,Yes.  Propofol is the most frequently used sedating agent for patients with expected duration of ICU admission less than 24 hours. There are numerous studies of its efficacy and comparisons with other sedatives.,"Yes, Prop Propofol is used first effective used sedative drug in short with short short of sedU.. than 2 hours. is no studies that the use in safety with other sedation.",0.38873315001319253,0.34375
Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,"DEAH-Box helicase 36 (DHX36), a member of the large DExD/H box helicase family, enzymatically unwinds both G4 DNA and G4 RNA. RNA helicases of the DEAH/RHA family form a large and conserved class of enzymes that remodel RNA protein complexes (RNPs) by translocating along the RNA","TheAH helicDH-ase DH (DHX36) a member of the DH DH---D3 familyase family, isymatic regulatesinds the the- and and G4 DNA. polymerase are DH DHAH-DHX helic are a complex complex complexed complex of G that areel G. complexes.RNAAs) and interactingocating RNA the G-",0.3949759059847392,0.2736842105263158
How many copies of TP53 does the elephant genome contain?,"  Here, we show that the elephant genome encodes 20 copies of the tumor suppressor gene TP53 and that the increase in TP53 copy number occurred coincident with the evolution of large body sizes, the evolution of extreme sensitivity to genotoxic stress, and a hyperactive TP53 signaling pathway in the elephant (Proboscidean) lineage. While humans have 1 copy (2 alleles) of TP53, African elephants have at least 20 copies (40 alleles), including 19 retrogenes (38 alleles) with evidence of transcriptional activity measured by reverse transcription polymerase chain reaction.","The TP we we show that TP elephant genome containsodes approximately, of TP TP suppressor TP TP53. its it elephant in tumor53 is size is inident with the increase of the- cancer. and evolution of the body to theotypeoxicity conditions, and the decreasetro immune53 gene pathway. the brain genomeTxioticopa) genome. the have a, ofTP.les) of TP53, the elephants have a least one copies of1 copiesles) and the alleicic,1,les) and a of aal activity in in the transcriptionalase II reaction (",0.4982887590619904,0.3431952662721893
Are selenium supplements recommended for prostate cancer prevention?,No. The SELECT study failed to show any significant risk reduction for prostate cancers ascribable to selenium and vitamin E supplementations.,"Yes, Se seS did to find that benefit benefit of in prostate cancer.ribedable to selenium supplements se C supplementation..",0.17317265578604057,0.1951219512195122
Which disease can be categorized using the Koos grading system?,Koos grading system is used for vestibular schwannoma.,Koos is system is used for theigular cancerolagosis.,0.6666666666666666,0.625
Which company originally developed the drug Afrezza?,"The inhaled insulin Technosphere, also known as Afrezza is produced by the MannKind Corporation.","Af companyaled drug-ol ( a known as Afrezza, a by the companyheim Pharmaceutical.",0.4365699263480883,0.3703703703703704
How many nucleotides long is the HOTAIR CNE?,The HOTAIR CNE is a 32-nucleotide long conserved noncoding element,The HOTAIR CNE is a long-kbucleotide long nucleed RNA-oding RNA (,0.5454545454545454,0.5217391304347826
What is Mendelian randomization?,"Instrumental variable analysis is an approach for obtaining causal inferences on the effect of an exposure (risk factor) on an outcome from observational data. It has gained in popularity over the past decade with the use of genetic variants as instrumental variables, known as Mendelian randomization.","M Mendal random random, used important to the a relationshipserences from the interaction of a individual toor)) on the organism ( a data. is been popularity popularity in the past decade that the discovery of a analysis such a predict in such as Mendelian randomization (",0.4116834427888372,0.2888888888888889
Which biological drugs are EMA approved for pediatric psoriasis?,"Currently there are three European Medicines Agency (EMA)-approved biological treatment options for pediatric psoriasis: etanercept, ustekinumab, and adalimumab.","E, are three biological Medicines Agency (EMA)approved drugs drugs for for pediatric psoriasis: Eiopinein, etvacinibab, and eenimumab.",0.64,0.5405405405405405
Describe applications of the CHALICE rule?,"The children's head injury algorithm for the prediction of important clinical events (CHALICE) is one of the strongest clinical prediction rules for the management of children with head injuries. It can be used to predict death, need for neurosurgical intervention or CT abnormality in children with head trauma.","The CH's CH- rule ( the CH of the developmental outcomes isCALICE) is a of the most and applications algorithms in the treatment of pediatric's pediatric injury. is be used to predict the in and for treatmentdegurgical interventions, for scansality. children with head injuries.",0.4806804262789558,0.3617021276595745
Is apremilast effective for psoriasis?,"Yes, apremilast is effective for treatment of psoriasis.","Yes, apremilast is effective for ps of psoriasis.",0.9,0.875
What type of enzyme is peroxiredoxin 2 (PRDX2)?,"Peroxiredoxin 2 (PRDX2) is an antioxidant enzyme that uses cysteine residues to decompose peroxides. 
Peroxiredoxin-2 (PRDX2), an enzyme reducing hydrogen peroxide and lipid peroxides 
Peroxiredoxin 2 (Prx2) is a thiol-dependent peroxidase.","Peroxiredoxin 2 (PRDX2) is a enzyme enzyme that is atoine to to bindpose theoxired.oxiredoxin 22 (PRDX2) a antioxidant that per sulfoxide ( hydrogen peroxides,,Peroxiredoxin- (PRDX2) is a highlyym-binding enzymeoxiredase that",0.5242978705353996,0.4
Does armodafinil improve fatigue of glioma patients?,"No. Eight week course of armodafinil did not improve fatigue or quality of life in glioma patients undergoing radiotherapy. However, this conclusion is based on one identified clinical trial.","No, Arm-- of armodafinil did not improve fatigue of gl of life in glioma patients. treatmentotherapy., arm was was based on a study case trial.",0.5429024508215757,0.5555555555555556
Which genes are associated with Ehlers-Danlos syndrome type I/II?,"It is currently estimated that approximately 50% of patients with a clinical diagnosis of classic Ehlers-Danlos syndrome harbor mutations in the COL5A1 and the COL5A2 gene, encoding the α1 and the α2-chain of type V collagen, respectively",The is a unknown that the 50% of the with Eh rare diagnosis of Eh Ehlers-Danlos syndrome type a in the genes1 gene1 gene COL C5A1 genes. which the C-- α α2 genesα of the I genes. are.,0.4418604651162791,0.4155844155844156
Are the major royal jelly proteins similar to the yellow proteins?,"Yes,
Major royal jelly proteins (named MRJP1-5) of honeybee (Apis mellifera), yellow proteins of Drosophila, together with putative proteins found in several bacteria, form a protein family termed the MRJP/yellow family.","The, theThe royal jelly proteins areC afterPs),2) are thebee arehix)ifera) are ( of therosophila melan and with theative yellow of in the other, are the major family of the royalJP1R proteins.",0.425,0.2769230769230769
Is Nanog repressed in pluripotent stem cells?,"The homeobox gene Nanog is a key intrinsic determinant of self renewal in embryonic stem (ES) cells, and its repression leads ES cells to selectively differentiate into primitive endoderm.",Yes Nanostoxin isog is rep member component componentant of plur- in plur stem cellsS) cells. and is expression is to cells to rep rep into plur pluroberm cells,0.3317737199465185,0.31578947368421056
Was golimumab tested for diabetes?,"Yes, among children and young adults with newly diagnosed overt type 1 diabetes, golimumab resulted in better endogenous insulin production and less exogenous insulin use than placebo.","No, gol the gol adolescents adults gol diabetes diagnosed diabetes diabetic 2 diabetes gol golimumab was in a prog insulin sensitivity and improved insulinons insulin resistance. placebo.",0.3666666666666667,0.3333333333333333
What is a coligo?,Coligos are circularized oligodeoxynucleotides,"Aigoos are a,,ongradiducleosides that",0.16666666666666669,0.22222222222222224
List components of the CRSP/Med complex.,"Mediator of RNA polymerase II transcription subunit 7
Mediator of RNA polymerase II transcription subunit 14
Mediator of RNA polymerase II transcription subunit 17
Mediator of RNA polymerase II transcription subunit 23
Mediator of RNA polymerase II transcription subunit 24
Mediator of RNA polymerase II transcription subunit 26
Mediator of RNA polymerase II transcription subunit 27","The is is the polymerase II ( factorsunit ( (RNAiator of RNA polymerase II ( factorunit 7
Mediator of RNA polymerase II transcription factorunit 9
Mediator of RNA polymerase II transcription factorunit 9
Mediator of RNA polymerase II transcription subunit 9
Mediator of RNA polymerase II transcription subunit 9
Mediator of RNA polymerase II transcription subunit 9
",0.6896551724137931,0.7090909090909091
Can mitochondria pass through membrane nanotubes?,"Yes,
Membrane nanotubes (MNTs) act as ""highways"" between cells to facilitate the transfer of multiple signals and play an important role in many diseases. Our previous work reported on the transfer of mitochondria via MNTs between cardiomyocytes (CMs) and cardiac myofibroblasts (MFs).","Yes, mitochondMbrane nanotubes areMns) are as am-"" to mitochond and facilitate the passage of mitochond elements. to a important role in the cell. results work has that the interaction of mitochondria to membraneNTs to cellsiomyocytes andCardPC) and mitochond cellsocytesibrroblastasts (Casts)",0.45053755286064523,0.3658536585365853
What is the Lupus Severity Index (LSI)?,It is a simple systemic lupus erythematosus (SLE) severity index that requires knowledge of only American College of Rheumatology (ACR) criteria and subcriteria.,"The is a measure, lupus Sever thematosus indexLLE) index index. measures a of the one patients of Lupheumatology (USR) patients. istypeseria.",0.3571428571428572,0.2727272727272727
Treprostinil is an analogue for which prostaglandin?,Treprostinil is a prostaglandin I(2) (PGI(2)) analog.,Treprostinil is an humanaglandin analogue inhibitor1) analoguep))2) analogue.,0.43343894987509085,0.3333333333333333
When was galcanezumab approved by FDA?,Galcanezumab was approved by the FDA in September 2018.,Galcanezumab was approved by FDA US in October 2015.,0.7,0.6666666666666666
Which is the relation between coffee consumption and stroke risk?,The coffee paradox in stroke: Increased consumption linked with fewer strokes.,"The association consumption is the is coffee coffee of to increased stroke,",0.30769230769230765,0.2608695652173913
What is gamma sterilization used for?,"Gamma sterilization of bone allografts is used as a gold standard method to provide safety against disease transmission. Also, gamma (g)-sterilization has been commonly employed for wide range of products as indicated by the pharmacopoeias.","Gamma sterilization is the marrowotsrafts is a for a method standard for for steril a and cancer.., gamma sterilgamigsoidization of been used used for the range of diseases, well by the useologicaloeia of",0.3868109892592847,0.34782608695652173
Do origins of replication close to yeast centromeres fire early or late?,Epigenetically-inherited centromere and neocentromere DNA replicates earliest in S-phase we discovered that each centromere is associated with a replication origin that is the first to fire on its respective chromosome.,"Yesitesis,richclited yeastromeedres yeastoplres are areicates early in yeast.cell yeast find that the ofromeere is a with a single-. is not same to be in the own host.",0.2903225806451613,0.22950819672131145
What is the first line treatment for sarcoidosis?,"Sarcoidosis is a systemic granulomatous disease that affects numerous organs, commonly manifesting at the lungs and skin. Corticosteroids remain the first line of treatment.","Sarcoidosis is a rare,ulomaatous sar that is the organs and including includinging as the end, the.isolosteroids are the first line treatment treatment for",0.44412402201381107,0.4081632653061225
On what chromosome would the MKKS gene for McKusick-Kaufman(AKA Kaufman-McKusick) syndrome be found?,The MKKS gene is mapped to chromosome 20,The MKKS gene is located to the 13A,0.625,0.625
What is the function of the ISW1 and CHD1 remodellers in yeast chromatin?,eviction of h1,Theolution of the3K,0.3333333333333333,0.3333333333333333
Which disease do pathogenic NR2F1 variants cause?,Bosch-Boonstra-Schaaf optic atrophy syndrome (BBSOAS) is an autosomal-dominant disorder characterized by optic atrophy and intellectual disability caused by loss-of-function mutations in NR2F1.,"PathacterialchosisNos disease syndromeBternft- nervephy ( (BOS))) is a autosomal recesstransinant disease caused by a atrophy, a disability. by mutations ofof-function mutations in NR2F1.",0.4,0.39999999999999997
Where is the protein slitrk1 localized?,Slitrk1 is enriched in postsynaptic fractions and is localized to excitatory synapses. ,Sitrk1 is a in thetransaptic regions of is a in theitatory regionsapses.,0.30769230769230765,0.25
Please list the syndromes that are part of Castleman's disease AKA TAFRO,"The syndromes that are part of Castleman's disease AKA TAFRO are:1) organomegaly, 2) anasarca, 3) myelofibrosis, 4) thrombocytopenia and 5) reticulin fibrosis.","Cast syndromes that are part of Castleman's disease AKA TAFRO are: ) A failuregaly, 2) congenaerculin, 3) aelomaibrosis, 4) myrombocytopenia, 5) myinalulum-rosis.",0.696969696969697,0.6382978723404256
Which tool is used to visualise the junction sites of chloroplast genomes?,"IRscope is an online program to visualize the junction sites of chloroplast genomes. It allows the users to depict the genetic architecture of up to ten chloroplast genomes in the vicinity of the sites connecting the inverted repeats to the short and long single copy regions. The software and its dependent libraries are fully coded in R and the reflected plot is scaled up to realistic size of nucleotide base pairs in the vicinity of the junction sites. The input of the program is an annotation GenBank (.gb) file, the accession or GI number of the sequence or a DOGMA output file.","ChG is a open tool that visualize the junction sites of chloroplast genomes. is the visualization to visualize the junction features of the to 50 differentoplast genomes by a same of the junction of the two and. the inverted repeats long repeats repeats.. tool is the user methods are available automated and the. R data regions is available to to a levels. theotide sequences.. the same of the junction sites. tool is the data is a interactive ofome,r) that containing which output to of annotation file of the junction, the sequence- ( file to. The",0.5228455597283721,0.4060913705583757
Which tools have been developed for identifying and visualising ncRNA promoters?,"Epd, ncpro-ml and ucsc genome browser are tools that have been developed for identifying and visualising ncRNA promoters.","Nitex acRNA,seq, ncpro-- are tools for can been developed for identifying and visualising ncRNA promoters.",0.6,0.6285714285714286
Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,"Notch signaling is an evolutionarily conserved pathway, which is fundamental for neuronal development and specification. In the last decade, increasing evidence has pointed out an important role of this pathway beyond embryonic development, indicating that Notch also displays a critical function in the mature brain of vertebrates and invertebrates. This pathway appears to be involved in neural progenitor regulation, neuronal connectivity, synaptic plasticity and learning/memory. In addition, Notch appears to be aberrantly regulated in neurodegenerative diseases, including Alzheimer's disease and ischemic injury","Yesch Sign is a importantarily conserved gene that which is involved for the development and neuronal of Not Alzheimer early decade, not research has been to that important role for Not pathway in the stem in and that itch signaling plays a role role in the development brain. Alzheimerbrates. thetebrates. pathway is to be involved in the developmentnosisitor development of and differentiation, and enhancementity, neuronal.memory. addition, Notch signaling to be involvederrantly involved in Alzheimerdegenerative diseases such such Alzheimer's disease, Parkinson associatedmic..",0.5160987626356902,0.39520958083832336
What is the function of a DEAD box protein?,DEAD-box helicases are ubiquitous in RNA-mediated processes and function by coupling cycles of ATP binding and hydrolysis to changes in affinity for single-stranded RNA.,"DEB boxbox proteinase ( a in the polymerseq transcription, are as regulating the of RNA- to ATPlysis. the in the for the-stranded ATP.",0.30769230769230765,0.24
What do nerve-associated peripheral glial progenitors give rise to?,"Nerve-associated peripheral glial progenitors give rise to parasympathetic neurons. The parasympathetic system in mice--including trunk ganglia and the cranial ciliary, pterygopalatine, lingual, submandibular, and otic ganglia--arise from glial cells in nerves, not neural crest cells. The parasympathetic fate is induced in nerve-associated Schwann cell precursors at distal peripheral sites.","Nerve-associated peripheral glial progenitors ( rise to aathympathetic gl ( nerveasympathetic neurons of the isthe the,l-- the centralial gliliary nerve peripheralatellgium,id, andulin, andcutalular, and glphthal gllia--isacts in theial cells. the. and from cells cells. nerveasympathetic system of mediated by the-associated glart's linesursors, theal and gl.",0.4098360655737705,0.3333333333333333
What is the role of the constitutive photomorphogenesis 9 signalosome (CSN)?,"The constitutive photomorphogenesis 9 (COP9) signalosome (CSN) is a protein complex involved in the ubiquitin proteasome system and plays a role in regulating the degradation of polyubiquitinated proteins. The mammalian CSN is also involved in embryonic development, in cancer and the DNA damage response, whereas in plants CSN plays a role in innate immunity.","The constitutive photomorphogenesis 9 signalCSNS9) signalosome (CSN) is a highly that that in the formationitination-aseome and. is a critical in the the expression of thesaciquitin poly. C CN is a involved in the stem and and the cell in development replication of. and the the,N is a role in the immunity.",0.5158485869237364,0.4672897196261682
